RecordedAtTime,ResponseTimestamp,Latency,OperatorRef
2024-02-23 14:36:51+00:00,2024-02-23 14:37:21.814605+00:00,30.814605,SWWD
2024-02-23 14:36:51+00:00,2024-02-23 14:37:21.814605+00:00,30.814605,SWWD
2024-02-23 14:51:38+00:00,2024-02-23 14:52:08.798945+00:00,30.798945,SWWD
2024-02-23 13:55:56+00:00,2024-02-23 13:56:26.778535+00:00,30.778535,SWWD
2024-02-23 14:59:55+00:00,2024-02-23 15:00:25.746669+00:00,30.746669,NATX
2024-02-23 14:02:47+00:00,2024-02-23 14:03:17.735020+00:00,30.73502,SCSO
2024-02-23 14:40:23+00:00,2024-02-23 14:40:53.725115+00:00,30.725115,FSRV
2024-02-23 14:26:49+00:00,2024-02-23 14:27:19.720012+00:00,30.720012,NAKL
2024-02-23 14:54:38+00:00,2024-02-23 14:55:08.693767+00:00,30.693767,SWWD
2024-02-23 14:03:50+00:00,2024-02-23 14:04:20.692807+00:00,30.692807,TDTR
2024-02-23 14:01:44+00:00,2024-02-23 14:02:14.617548+00:00,30.617548,FBRI
2024-02-23 14:11:22+00:00,2024-02-23 14:11:52.611358+00:00,30.611358,NATX
2024-02-23 13:31:49+00:00,2024-02-23 13:32:19.608194+00:00,30.608194,FRMN
2024-02-23 13:31:49+00:00,2024-02-23 13:32:19.608194+00:00,30.608194,FBRI
2024-02-23 13:34:47+00:00,2024-02-23 13:35:17.600939+00:00,30.600939,SWWD
2024-02-23 14:55:52+00:00,2024-02-23 14:56:22.598144+00:00,30.598144,TDTR
2024-02-23 14:14:21+00:00,2024-02-23 14:14:51.579951+00:00,30.579951,FBRI
2024-02-23 14:01:02+00:00,2024-02-23 14:01:32.543766+00:00,30.543766,SWWD
2024-02-23 14:09:58+00:00,2024-02-23 14:10:28.520798+00:00,30.520798,TDTR
2024-02-23 13:36:32+00:00,2024-02-23 13:37:02.506566+00:00,30.506566,FBRI
2024-02-23 13:41:46+00:00,2024-02-23 13:42:16.394633+00:00,30.394633,SCSO
2024-02-23 13:39:30+00:00,2024-02-23 13:40:00.366620+00:00,30.36662,TDTR
2024-02-23 14:45:29+00:00,2024-02-23 14:45:59.283000+00:00,30.283,BZCO
2024-02-23 14:07:10+00:00,2024-02-23 14:07:40.282376+00:00,30.282376,TDTR
2024-02-23 14:07:10+00:00,2024-02-23 14:07:40.282376+00:00,30.282376,TDTR
2024-02-23 14:07:10+00:00,2024-02-23 14:07:40.282376+00:00,30.282376,SWWD
2024-02-23 14:07:10+00:00,2024-02-23 14:07:40.282376+00:00,30.282376,TDTR
2024-02-23 14:12:15+00:00,2024-02-23 14:12:45.232582+00:00,30.232582,FBRI
2024-02-23 13:34:58+00:00,2024-02-23 13:35:28.207393+00:00,30.207393,SWWD
2024-02-23 14:14:53+00:00,2024-02-23 14:15:23.191442+00:00,30.191442,TDTR
2024-02-23 13:51:55+00:00,2024-02-23 13:52:25.166790+00:00,30.16679,TDTR
2024-02-23 14:00:10+00:00,2024-02-23 14:00:40.160165+00:00,30.160165,SWWD
2024-02-23 14:14:11+00:00,2024-02-23 14:14:41.041076+00:00,30.041076,TDTR
2024-02-23 14:32:28+00:00,2024-02-23 14:32:58.037619+00:00,30.037619,NATX
2024-02-23 14:13:50+00:00,2024-02-23 14:14:19.985669+00:00,29.985669,FBRI
2024-02-23 14:15:25+00:00,2024-02-23 14:15:54.958866+00:00,29.958866,TDTR
2024-02-23 14:13:29+00:00,2024-02-23 14:13:58.958844+00:00,29.958844,COAC
2024-02-23 14:52:53+00:00,2024-02-23 14:53:22.925969+00:00,29.925969,SCGL
2024-02-23 14:52:53+00:00,2024-02-23 14:53:22.925969+00:00,29.925969,SWWD
2024-02-23 14:39:10+00:00,2024-02-23 14:39:39.910231+00:00,29.910231,FSRV
2024-02-23 14:43:44+00:00,2024-02-23 14:44:13.867628+00:00,29.867628,NATX
2024-02-23 14:08:03+00:00,2024-02-23 14:08:32.837683+00:00,29.837683,TDTR
2024-02-23 13:50:42+00:00,2024-02-23 13:51:11.834629+00:00,29.834629,NATX
2024-02-23 14:38:28+00:00,2024-02-23 14:38:57.824173+00:00,29.824173,FBRI
2024-02-23 14:36:52+00:00,2024-02-23 14:37:21.814605+00:00,29.814605,SWWD
2024-02-23 14:07:00+00:00,2024-02-23 14:07:29.797015+00:00,29.797015,FBRI
2024-02-23 14:12:26+00:00,2024-02-23 14:12:55.780272+00:00,29.780272,TDTR
2024-02-23 14:40:45+00:00,2024-02-23 14:41:14.731537+00:00,29.731537,SWWD
2024-02-23 14:40:45+00:00,2024-02-23 14:41:14.731537+00:00,29.731537,SWWD
2024-02-23 14:24:54+00:00,2024-02-23 14:25:23.726419+00:00,29.726419,FSRV
2024-02-23 13:48:36+00:00,2024-02-23 13:49:05.640640+00:00,29.64064,TDTR
2024-02-23 14:35:49+00:00,2024-02-23 14:36:18.636093+00:00,29.636093,NAKL
2024-02-23 13:31:50+00:00,2024-02-23 13:32:19.608194+00:00,29.608194,TDTR
2024-02-23 13:31:50+00:00,2024-02-23 13:32:19.608194+00:00,29.608194,FSRV
2024-02-23 13:31:50+00:00,2024-02-23 13:32:19.608194+00:00,29.608194,WBCT
2024-02-23 13:31:50+00:00,2024-02-23 13:32:19.608194+00:00,29.608194,FBRI
2024-02-23 14:48:50+00:00,2024-02-23 14:49:19.599615+00:00,29.599615,SCSO
2024-02-23 14:14:01+00:00,2024-02-23 14:14:30.573216+00:00,29.573216,FBRI
2024-02-23 14:46:12+00:00,2024-02-23 14:46:41.516907+00:00,29.516907,SWCO
2024-02-23 13:32:53+00:00,2024-02-23 13:33:22.492733+00:00,29.492733,SCSO
2024-02-23 14:18:35+00:00,2024-02-23 14:19:04.485360+00:00,29.48536,TDTR
2024-02-23 14:17:53+00:00,2024-02-23 14:18:22.476039+00:00,29.476039,TDTR
2024-02-23 14:17:53+00:00,2024-02-23 14:18:22.476039+00:00,29.476039,TDTR
2024-02-23 14:15:36+00:00,2024-02-23 14:16:05.453641+00:00,29.453641,TDTR
2024-02-23 13:41:26+00:00,2024-02-23 13:41:55.444962+00:00,29.444962,FSRV
2024-02-23 14:39:00+00:00,2024-02-23 14:39:29.398088+00:00,29.398088,FBRI
2024-02-23 14:45:51+00:00,2024-02-23 14:46:20.390620+00:00,29.39062,SCGL
2024-02-23 14:43:55+00:00,2024-02-23 14:44:24.370485+00:00,29.370485,NATX
2024-02-23 15:00:07+00:00,2024-02-23 15:00:36.328655+00:00,29.328655,TDTR
2024-02-23 13:50:32+00:00,2024-02-23 13:51:01.326818+00:00,29.326818,NATX
2024-02-23 14:20:31+00:00,2024-02-23 14:21:00.321355+00:00,29.321355,FBRI
2024-02-23 14:03:20+00:00,2024-02-23 14:03:49.277921+00:00,29.277921,FBRI
2024-02-23 14:54:50+00:00,2024-02-23 14:55:19.219354+00:00,29.219354,NATX
2024-02-23 14:03:41+00:00,2024-02-23 14:04:10.211449+00:00,29.211449,WDBC
2024-02-23 15:02:46+00:00,2024-02-23 15:03:15.203916+00:00,29.203916,BLUS
2024-02-23 14:44:48+00:00,2024-02-23 14:45:17.181805+00:00,29.181805,SCSO
2024-02-23 14:21:45+00:00,2024-02-23 14:22:14.166965+00:00,29.166965,TDTR
2024-02-23 14:10:10+00:00,2024-02-23 14:10:39.040462+00:00,29.040462,TDTR
2024-02-23 15:02:25+00:00,2024-02-23 15:02:54.033961+00:00,29.033961,SWWD
2024-02-23 15:02:25+00:00,2024-02-23 15:02:54.033961+00:00,29.033961,SWWD
2024-02-23 14:30:22+00:00,2024-02-23 14:30:51.033101+00:00,29.033101,SWWD
2024-02-23 14:13:51+00:00,2024-02-23 14:14:19.985669+00:00,28.985669,SWWD
2024-02-23 14:53:47+00:00,2024-02-23 14:54:15.925680+00:00,28.92568,FSRV
2024-02-23 14:30:01+00:00,2024-02-23 14:30:29.908670+00:00,28.90867,NATX
2024-02-23 13:58:47+00:00,2024-02-23 13:59:15.901663+00:00,28.901663,TDTR
2024-02-23 14:44:06+00:00,2024-02-23 14:44:34.891324+00:00,28.891324,SWWD
2024-02-23 14:43:45+00:00,2024-02-23 14:44:13.867628+00:00,28.867628,NATX
2024-02-23 14:27:12+00:00,2024-02-23 14:27:40.862685+00:00,28.862685,SCGL
2024-02-23 14:22:17+00:00,2024-02-23 14:22:45.852339+00:00,28.852339,SWWD
2024-02-23 13:42:19+00:00,2024-02-23 13:42:47.822727+00:00,28.822727,TDTR
2024-02-23 14:36:53+00:00,2024-02-23 14:37:21.814605+00:00,28.814605,TDTR
2024-02-23 14:36:53+00:00,2024-02-23 14:37:21.814605+00:00,28.814605,TDTR
2024-02-23 14:36:53+00:00,2024-02-23 14:37:21.814605+00:00,28.814605,TDTR
2024-02-23 14:36:53+00:00,2024-02-23 14:37:21.814605+00:00,28.814605,FBRI
2024-02-23 14:36:53+00:00,2024-02-23 14:37:21.814605+00:00,28.814605,FBRI
2024-02-23 14:36:53+00:00,2024-02-23 14:37:21.814605+00:00,28.814605,TDTR
2024-02-23 14:07:01+00:00,2024-02-23 14:07:29.797015+00:00,28.797015,TDTR
2024-02-23 15:02:57+00:00,2024-02-23 15:03:25.783068+00:00,28.783068,SWWD
2024-02-23 14:45:20+00:00,2024-02-23 14:45:48.754373+00:00,28.754373,TDTR
2024-02-23 14:40:46+00:00,2024-02-23 14:41:14.731537+00:00,28.731537,FSRV
2024-02-23 13:44:46+00:00,2024-02-23 13:45:14.729445+00:00,28.729445,SCGL
2024-02-23 13:50:22+00:00,2024-02-23 13:50:50.724500+00:00,28.7245,SWWD
2024-02-23 13:34:28+00:00,2024-02-23 13:34:56.689966+00:00,28.689966,SWWD
2024-02-23 13:35:10+00:00,2024-02-23 13:35:38.661482+00:00,28.661482,FSRV
2024-02-23 14:01:25+00:00,2024-02-23 14:01:53.621585+00:00,28.621585,SWWD
2024-02-23 13:31:51+00:00,2024-02-23 13:32:19.608194+00:00,28.608194,FSRV
2024-02-23 13:31:51+00:00,2024-02-23 13:32:19.608194+00:00,28.608194,SCGL
2024-02-23 13:31:51+00:00,2024-02-23 13:32:19.608194+00:00,28.608194,SWWD
2024-02-23 13:31:51+00:00,2024-02-23 13:32:19.608194+00:00,28.608194,FRMN
2024-02-23 13:34:49+00:00,2024-02-23 13:35:17.600939+00:00,28.600939,TDTR
2024-02-23 14:23:52+00:00,2024-02-23 14:24:20.589005+00:00,28.589005,TDTR
2024-02-23 14:57:08+00:00,2024-02-23 14:57:36.585139+00:00,28.585139,SWWD
2024-02-23 14:48:30+00:00,2024-02-23 14:48:58.530019+00:00,28.530019,FBRI
2024-02-23 13:57:44+00:00,2024-02-23 13:58:12.470008+00:00,28.470008,TDTR
2024-02-23 14:15:37+00:00,2024-02-23 14:16:05.453641+00:00,28.453641,FBRI
2024-02-23 14:49:23+00:00,2024-02-23 14:49:51.411340+00:00,28.41134,FSRV
2024-02-23 13:41:48+00:00,2024-02-23 13:42:16.394633+00:00,28.394633,SCSO
2024-02-23 14:45:52+00:00,2024-02-23 14:46:20.390620+00:00,28.39062,SCSO
2024-02-23 14:25:48+00:00,2024-02-23 14:26:16.375821+00:00,28.375821,FRMN
2024-02-23 14:57:40+00:00,2024-02-23 14:58:08.374267+00:00,28.374267,NATX
2024-02-23 14:37:04+00:00,2024-02-23 14:37:32.333737+00:00,28.333737,SWWD
2024-02-23 14:37:04+00:00,2024-02-23 14:37:32.333737+00:00,28.333737,TDTR
2024-02-23 14:17:12+00:00,2024-02-23 14:17:40.329758+00:00,28.329758,SWWD
2024-02-23 14:07:12+00:00,2024-02-23 14:07:40.282376+00:00,28.282376,SWWD
2024-02-23 14:07:12+00:00,2024-02-23 14:07:40.282376+00:00,28.282376,SWWD
2024-02-23 13:58:16+00:00,2024-02-23 13:58:44.279278+00:00,28.279278,SWWD
2024-02-23 14:36:22+00:00,2024-02-23 14:36:50.263365+00:00,28.263365,TDTR
2024-02-23 14:06:30+00:00,2024-02-23 14:06:58.256403+00:00,28.256403,TDTR
2024-02-23 14:27:02+00:00,2024-02-23 14:27:30.243296+00:00,28.243296,SWWD
2024-02-23 13:51:15+00:00,2024-02-23 13:51:43.231807+00:00,28.231807,SWWD
2024-02-23 14:58:54+00:00,2024-02-23 14:59:22.224791+00:00,28.224791,TDTR
2024-02-23 14:58:54+00:00,2024-02-23 14:59:22.224791+00:00,28.224791,SWCO
2024-02-23 13:47:24+00:00,2024-02-23 13:47:52.220850+00:00,28.22085,NATX
2024-02-23 14:24:45+00:00,2024-02-23 14:25:13.212605+00:00,28.212605,SWWD
2024-02-23 14:03:42+00:00,2024-02-23 14:04:10.211449+00:00,28.211449,TDTR
2024-02-23 15:02:47+00:00,2024-02-23 15:03:15.203916+00:00,28.203916,SWWD
2024-02-23 14:57:19+00:00,2024-02-23 14:57:47.171112+00:00,28.171112,SCSO
2024-02-23 14:21:46+00:00,2024-02-23 14:22:14.166965+00:00,28.166965,FSRV
2024-02-23 14:24:03+00:00,2024-02-23 14:24:31.119753+00:00,28.119753,FBRI
2024-02-23 14:01:57+00:00,2024-02-23 14:02:25.117122+00:00,28.117122,NATX
2024-02-23 14:14:34+00:00,2024-02-23 14:15:02.112305+00:00,28.112305,FRMN
2024-02-23 14:15:48+00:00,2024-02-23 14:16:16.101893+00:00,28.101893,FSRV
2024-02-23 14:53:16+00:00,2024-02-23 14:53:44.084382+00:00,28.084382,SWWD
2024-02-23 14:46:24+00:00,2024-02-23 14:46:52.023356+00:00,28.023356,NATX
2024-02-23 14:27:34+00:00,2024-02-23 14:28:02.022131+00:00,28.022131,NATX
2024-02-23 14:13:52+00:00,2024-02-23 14:14:19.985669+00:00,27.985669,SCSO
2024-02-23 14:46:03+00:00,2024-02-23 14:46:30.968861+00:00,27.968861,SWWD
2024-02-23 14:59:05+00:00,2024-02-23 14:59:32.897793+00:00,27.897793,SCGL
2024-02-23 15:02:05+00:00,2024-02-23 15:02:32.877440+00:00,27.87744,TDTR
2024-02-23 14:20:43+00:00,2024-02-23 14:21:10.838286+00:00,27.838286,FBRI
2024-02-23 14:08:05+00:00,2024-02-23 14:08:32.837683+00:00,27.837683,WDBC
2024-02-23 14:36:54+00:00,2024-02-23 14:37:21.814605+00:00,27.814605,ABUS
2024-02-23 14:36:54+00:00,2024-02-23 14:37:21.814605+00:00,27.814605,BZCO
2024-02-23 14:36:54+00:00,2024-02-23 14:37:21.814605+00:00,27.814605,FSRV
2024-02-23 13:55:59+00:00,2024-02-23 13:56:26.778535+00:00,27.778535,SWWD
2024-02-23 14:24:56+00:00,2024-02-23 14:25:23.726419+00:00,27.726419,TDTR
2024-02-23 13:47:56+00:00,2024-02-23 13:48:23.716233+00:00,27.716233,NATX
2024-02-23 13:51:47+00:00,2024-02-23 13:52:14.681449+00:00,27.681449,SCGL
2024-02-23 14:00:02+00:00,2024-02-23 14:00:29.654369+00:00,27.654369,FBRI
2024-02-23 14:26:31+00:00,2024-02-23 14:26:58.646000+00:00,27.646,SCGL
2024-02-23 14:26:31+00:00,2024-02-23 14:26:58.646000+00:00,27.646,SWWD
2024-02-23 14:04:35+00:00,2024-02-23 14:05:02.639795+00:00,27.639795,TDTR
2024-02-23 13:49:20+00:00,2024-02-23 13:49:47.636780+00:00,27.63678,SWWD
2024-02-23 14:00:23+00:00,2024-02-23 14:00:50.627924+00:00,27.627924,SWWD
2024-02-23 14:01:47+00:00,2024-02-23 14:02:14.617548+00:00,27.617548,SCSO
2024-02-23 14:24:14+00:00,2024-02-23 14:24:41.614424+00:00,27.614424,NATX
2024-02-23 13:31:52+00:00,2024-02-23 13:32:19.608194+00:00,27.608194,SWWD
2024-02-23 13:31:52+00:00,2024-02-23 13:32:19.608194+00:00,27.608194,TDTR
2024-02-23 13:31:52+00:00,2024-02-23 13:32:19.608194+00:00,27.608194,FSRV
2024-02-23 13:45:50+00:00,2024-02-23 13:46:17.605824+00:00,27.605824,SCSO
2024-02-23 13:34:50+00:00,2024-02-23 13:35:17.600939+00:00,27.600939,TDTR
2024-02-23 14:00:44+00:00,2024-02-23 14:01:11.600698+00:00,27.600698,SCGL
2024-02-23 13:40:46+00:00,2024-02-23 13:41:13.600065+00:00,27.600065,SCSO
2024-02-23 13:53:53+00:00,2024-02-23 13:54:20.589939+00:00,27.589939,FSRV
2024-02-23 14:46:35+00:00,2024-02-23 14:47:02.583619+00:00,27.583619,WDBC
2024-02-23 14:14:24+00:00,2024-02-23 14:14:51.579951+00:00,27.579951,FRMN
2024-02-23 14:14:24+00:00,2024-02-23 14:14:51.579951+00:00,27.579951,FRMN
2024-02-23 14:09:40+00:00,2024-02-23 14:10:07.503351+00:00,27.503351,SWWD
2024-02-23 13:35:53+00:00,2024-02-23 13:36:20.500447+00:00,27.500447,SCSO
2024-02-23 13:32:55+00:00,2024-02-23 13:33:22.492733+00:00,27.492733,SCSO
2024-02-23 14:44:18+00:00,2024-02-23 14:44:45.477887+00:00,27.477887,FBRI
2024-02-23 14:59:16+00:00,2024-02-23 14:59:43.477487+00:00,27.477487,SWWD
2024-02-23 14:17:55+00:00,2024-02-23 14:18:22.476039+00:00,27.476039,SWWD
2024-02-23 14:17:55+00:00,2024-02-23 14:18:22.476039+00:00,27.476039,SWWD
2024-02-23 14:23:32+00:00,2024-02-23 14:23:59.447114+00:00,27.447114,SWWD
2024-02-23 14:47:49+00:00,2024-02-23 14:48:16.413637+00:00,27.413637,SCSO
2024-02-23 14:51:52+00:00,2024-02-23 14:52:19.406958+00:00,27.406958,SCSO
2024-02-23 14:27:24+00:00,2024-02-23 14:27:51.390267+00:00,27.390267,SWWD
2024-02-23 14:55:34+00:00,2024-02-23 14:56:01.382201+00:00,27.382201,FSRV
2024-02-23 14:25:49+00:00,2024-02-23 14:26:16.375821+00:00,27.375821,SCSO
2024-02-23 14:25:49+00:00,2024-02-23 14:26:16.375821+00:00,27.375821,SCSO
2024-02-23 14:22:50+00:00,2024-02-23 14:23:17.374284+00:00,27.374284,WBCT
2024-02-23 14:15:17+00:00,2024-02-23 14:15:44.371048+00:00,27.371048,NAKL
2024-02-23 14:17:34+00:00,2024-02-23 14:18:01.317860+00:00,27.31786,SCSO
2024-02-23 13:44:16+00:00,2024-02-23 13:44:43.310695+00:00,27.310695,SWWD
2024-02-23 14:07:13+00:00,2024-02-23 14:07:40.282376+00:00,27.282376,FSRV
2024-02-23 14:07:13+00:00,2024-02-23 14:07:40.282376+00:00,27.282376,TDTR
2024-02-23 13:49:52+00:00,2024-02-23 13:50:19.261875+00:00,27.261875,TDTR
2024-02-23 13:49:52+00:00,2024-02-23 13:50:19.261875+00:00,27.261875,SCSO
2024-02-23 13:46:22+00:00,2024-02-23 13:46:49.216173+00:00,27.216173,FSRV
2024-02-23 14:24:46+00:00,2024-02-23 14:25:13.212605+00:00,27.212605,NATX
2024-02-23 15:01:34+00:00,2024-02-23 15:02:01.204000+00:00,27.204,SWWD
2024-02-23 15:02:48+00:00,2024-02-23 15:03:15.203916+00:00,27.203916,SWWD
2024-02-23 15:02:48+00:00,2024-02-23 15:03:15.203916+00:00,27.203916,TDTR
2024-02-23 15:02:48+00:00,2024-02-23 15:03:15.203916+00:00,27.203916,SWWD
2024-02-23 13:47:46+00:00,2024-02-23 13:48:13.195859+00:00,27.195859,SWWD
2024-02-23 14:05:49+00:00,2024-02-23 14:06:16.175215+00:00,27.175215,SCSO
2024-02-23 14:05:49+00:00,2024-02-23 14:06:16.175215+00:00,27.175215,SCSO
2024-02-23 14:56:06+00:00,2024-02-23 14:56:33.166340+00:00,27.16634,SWWD
2024-02-23 13:37:59+00:00,2024-02-23 13:38:26.153992+00:00,27.153992,TDTR
2024-02-23 13:55:49+00:00,2024-02-23 13:56:16.135240+00:00,27.13524,SCSO
2024-02-23 14:24:04+00:00,2024-02-23 14:24:31.119753+00:00,27.119753,TDTR
2024-02-23 14:00:34+00:00,2024-02-23 14:01:01.106602+00:00,27.106602,SWWD
2024-02-23 13:57:56+00:00,2024-02-23 13:58:23.096829+00:00,27.096829,TDTR
2024-02-23 13:53:01+00:00,2024-02-23 13:53:28.085454+00:00,27.085454,FBRI
2024-02-23 14:48:42+00:00,2024-02-23 14:49:09.079509+00:00,27.079509,SWWD
2024-02-23 13:40:57+00:00,2024-02-23 13:41:24.064495+00:00,27.064495,NATX
2024-02-23 13:54:25+00:00,2024-02-23 13:54:52.049567+00:00,27.049567,SCGL
2024-02-23 13:43:03+00:00,2024-02-23 13:43:30.028935+00:00,27.028935,TDTR
2024-02-23 14:56:59+00:00,2024-02-23 14:57:26.027210+00:00,27.02721,SCSO
2024-02-23 14:09:51+00:00,2024-02-23 14:10:18.010234+00:00,27.010234,SCSO
2024-02-23 14:09:51+00:00,2024-02-23 14:10:18.010234+00:00,27.010234,SCSO
2024-02-23 14:19:09+00:00,2024-02-23 14:19:35.993267+00:00,26.993267,SWWD
2024-02-23 14:13:53+00:00,2024-02-23 14:14:19.985669+00:00,26.985669,SCSO
2024-02-23 14:18:06+00:00,2024-02-23 14:18:32.984742+00:00,26.984742,NATX
2024-02-23 14:46:04+00:00,2024-02-23 14:46:30.968861+00:00,26.968861,SWWD
2024-02-23 14:48:00+00:00,2024-02-23 14:48:26.942957+00:00,26.942957,TDTR
2024-02-23 14:23:22+00:00,2024-02-23 14:23:48.942809+00:00,26.942809,TDTR
2024-02-23 13:56:21+00:00,2024-02-23 13:56:47.931119+00:00,26.931119,TDTR
2024-02-23 14:52:56+00:00,2024-02-23 14:53:22.925969+00:00,26.925969,SCSO
2024-02-23 14:37:37+00:00,2024-02-23 14:38:03.924322+00:00,26.924322,SCGL
2024-02-23 14:59:06+00:00,2024-02-23 14:59:32.897793+00:00,26.897793,TDTR
2024-02-23 13:42:00+00:00,2024-02-23 13:42:26.868324+00:00,26.868324,SWWD
2024-02-23 14:43:47+00:00,2024-02-23 14:44:13.867628+00:00,26.867628,SWWD
2024-02-23 14:43:47+00:00,2024-02-23 14:44:13.867628+00:00,26.867628,SCSO
2024-02-23 14:08:27+00:00,2024-02-23 14:08:53.856719+00:00,26.856719,NATX
2024-02-23 14:43:26+00:00,2024-02-23 14:43:52.845071+00:00,26.845071,SWWD
2024-02-23 13:42:21+00:00,2024-02-23 13:42:47.822727+00:00,26.822727,TDTR
2024-02-23 14:50:28+00:00,2024-02-23 14:50:54.821154+00:00,26.821154,NATX
2024-02-23 14:36:55+00:00,2024-02-23 14:37:21.814605+00:00,26.814605,FSRV
2024-02-23 14:36:55+00:00,2024-02-23 14:37:21.814605+00:00,26.814605,TDTR
2024-02-23 14:36:55+00:00,2024-02-23 14:37:21.814605+00:00,26.814605,SWWD
2024-02-23 14:36:55+00:00,2024-02-23 14:37:21.814605+00:00,26.814605,SWWD
2024-02-23 14:36:55+00:00,2024-02-23 14:37:21.814605+00:00,26.814605,FSRV
2024-02-23 14:36:55+00:00,2024-02-23 14:37:21.814605+00:00,26.814605,TDTR
2024-02-23 14:36:55+00:00,2024-02-23 14:37:21.814605+00:00,26.814605,SWWD
2024-02-23 14:17:03+00:00,2024-02-23 14:17:29.812048+00:00,26.812048,FRMN
2024-02-23 14:51:42+00:00,2024-02-23 14:52:08.798945+00:00,26.798945,PULH
2024-02-23 14:51:42+00:00,2024-02-23 14:52:08.798945+00:00,26.798945,FBRI
2024-02-23 14:51:42+00:00,2024-02-23 14:52:08.798945+00:00,26.798945,SWWD
2024-02-23 13:46:33+00:00,2024-02-23 13:46:59.776160+00:00,26.77616,SCGL
2024-02-23 14:43:05+00:00,2024-02-23 14:43:31.761137+00:00,26.761137,SCGL
2024-02-23 14:59:59+00:00,2024-02-23 15:00:25.746669+00:00,26.746669,FSRV
2024-02-23 14:59:59+00:00,2024-02-23 15:00:25.746669+00:00,26.746669,NATX
2024-02-23 14:59:59+00:00,2024-02-23 15:00:25.746669+00:00,26.746669,NATX
2024-02-23 14:59:59+00:00,2024-02-23 15:00:25.746669+00:00,26.746669,NATX
2024-02-23 14:02:51+00:00,2024-02-23 14:03:17.735020+00:00,26.73502,SCSO
2024-02-23 14:40:48+00:00,2024-02-23 14:41:14.731537+00:00,26.731537,SWWD
2024-02-23 14:40:48+00:00,2024-02-23 14:41:14.731537+00:00,26.731537,TDTR
2024-02-23 13:44:48+00:00,2024-02-23 13:45:14.729445+00:00,26.729445,SCSO
2024-02-23 13:44:48+00:00,2024-02-23 13:45:14.729445+00:00,26.729445,NATX
2024-02-23 13:44:48+00:00,2024-02-23 13:45:14.729445+00:00,26.729445,NATX
2024-02-23 14:24:57+00:00,2024-02-23 14:25:23.726419+00:00,26.726419,SWWD
2024-02-23 14:54:42+00:00,2024-02-23 14:55:08.693767+00:00,26.693767,TDTR
2024-02-23 14:42:44+00:00,2024-02-23 14:43:10.678515+00:00,26.678515,FSRV
2024-02-23 13:45:30+00:00,2024-02-23 13:45:56.648944+00:00,26.648944,FBRI
2024-02-23 14:46:57+00:00,2024-02-23 14:47:23.611463+00:00,26.611463,TDTR
2024-02-23 14:46:57+00:00,2024-02-23 14:47:23.611463+00:00,26.611463,TDTR
2024-02-23 13:31:53+00:00,2024-02-23 13:32:19.608194+00:00,26.608194,SCGL
2024-02-23 13:31:53+00:00,2024-02-23 13:32:19.608194+00:00,26.608194,SCSO
2024-02-23 13:31:53+00:00,2024-02-23 13:32:19.608194+00:00,26.608194,SCGL
2024-02-23 13:58:07+00:00,2024-02-23 13:58:33.602462+00:00,26.602462,NATX
2024-02-23 13:34:51+00:00,2024-02-23 13:35:17.600939+00:00,26.600939,FRMN
2024-02-23 13:34:51+00:00,2024-02-23 13:35:17.600939+00:00,26.600939,FSRV
2024-02-23 13:40:47+00:00,2024-02-23 13:41:13.600065+00:00,26.600065,NATX
2024-02-23 13:53:54+00:00,2024-02-23 13:54:20.589939+00:00,26.589939,SCSO
2024-02-23 13:53:54+00:00,2024-02-23 13:54:20.589939+00:00,26.589939,SCSO
2024-02-23 14:57:10+00:00,2024-02-23 14:57:36.585139+00:00,26.585139,NATX
2024-02-23 14:57:10+00:00,2024-02-23 14:57:36.585139+00:00,26.585139,TDTR
2024-02-23 14:14:25+00:00,2024-02-23 14:14:51.579951+00:00,26.579951,FRMN
2024-02-23 14:14:25+00:00,2024-02-23 14:14:51.579951+00:00,26.579951,TDTR
2024-02-23 14:32:42+00:00,2024-02-23 14:33:08.578095+00:00,26.578095,SWWD
2024-02-23 14:59:38+00:00,2024-02-23 15:00:04.577015+00:00,26.577015,TDTR
2024-02-23 15:03:52+00:00,2024-02-23 15:04:18.547589+00:00,26.547589,SCSO
2024-02-23 14:52:14+00:00,2024-02-23 14:52:40.544823+00:00,26.544823,SWWD
2024-02-23 13:35:54+00:00,2024-02-23 13:36:20.500447+00:00,26.500447,SCSO
2024-02-23 13:42:53+00:00,2024-02-23 13:43:19.495020+00:00,26.49502,WDBC
2024-02-23 14:59:17+00:00,2024-02-23 14:59:43.477487+00:00,26.477487,TDTR
2024-02-23 14:17:56+00:00,2024-02-23 14:18:22.476039+00:00,26.476039,SWWD
2024-02-23 13:39:13+00:00,2024-02-23 13:39:39.462909+00:00,26.462909,TDTR
2024-02-23 14:15:39+00:00,2024-02-23 14:16:05.453641+00:00,26.453641,TDTR
2024-02-23 14:15:39+00:00,2024-02-23 14:16:05.453641+00:00,26.453641,TDTR
2024-02-23 14:15:39+00:00,2024-02-23 14:16:05.453641+00:00,26.453641,WDBC
2024-02-23 13:56:32+00:00,2024-02-23 13:56:58.438783+00:00,26.438783,TDTR
2024-02-23 14:49:25+00:00,2024-02-23 14:49:51.411340+00:00,26.41134,TDTR
2024-02-23 14:57:42+00:00,2024-02-23 14:58:08.374267+00:00,26.374267,SWWD
2024-02-23 13:43:56+00:00,2024-02-23 13:44:22.372967+00:00,26.372967,TDTR
2024-02-23 14:43:37+00:00,2024-02-23 14:44:03.355808+00:00,26.355808,SWWD
